ID,SMILES,ST Gap,HL Gap
6682,Cc1cc(C)c(-n2c3ccccc3c3cnccc32)c(C)c1-c1nc2nc3ncoc3cc2o1,0.4583,3.93885015
6683,Cc1cc(C)c(-c2nnc[nH]2)c(C)c1-c1ccc2c(c1)oc1ncccc12,1.2168,4.788390058
6684,Cc1cc(C)c(-c2nnco2)c(C)c1-c1ccc2c(c1)oc1ncccc12,1.3496,4.868391574
6685,Cc1cc(C)c(-c2cccc3ocnc23)c(C)c1-c1ccc2c(c1)oc1ncccc12,1.199,4.781315094
6686,Cc1cc(C)c(-c2c3ncoc3cc3ncoc23)c(C)c1-c1ccc2c(c1)oc1ncccc12,1.1336,4.742130678
6687,Cc1cc(C)c(-c2nc3cc4ncoc4nc3o2)c(C)c1-c1ccc2c(c1)oc1ncccc12,1.0534,4.506752068
6688,Cc1cc(C)c(N(c2ccccc2)c2ccccc2)c(C)c1-c1nncn1C,0.6751,4.550018194
6689,Cc1cc(C)c(N(c2ccccc2)c2ccccc2)c(C)c1-c1c2ncsc2cc2ncsc12,0.1446,3.439248846
6690,Cc1cc(C)c(-c2cncs2)c(C)c1-c1ccc2cc(N(C)C)ccc2c1,1.1132,4.169874936
6691,Cc1cc(C)c(-c2ncns2)c(C)c1-c1ccc2cc(N(C)C)ccc2c1,0.8795,3.80143258
6692,Cc1cc(C)c(-c2cccc3nn[nH]c23)c(C)c1-c1ccc2cc(N(C)C)ccc2c1,1.0901,3.987558556
6693,Cc1cc(C)c(-c2cccc3c(N(C)C)cccc23)c(C)c1-c1cnoc1,1.261,4.369878726
6694,Cc1cc(C)c(-c2ccnc3c2ccc2cccnc23)c(C)c1-c1cnco1,1.2027,4.740497994
6695,Cc1cc(C)c(-c2ccnc3c2ccc2cccnc23)c(C)c1-c1nnco1,1.1967,4.760906544
6696,Cc1cc(C)c(-c2nc3nc4ncoc4nc3o2)c(C)c1-c1ccc2c(c1)C(C)c1ccccc1-2,0.5688,3.68170242
6697,Cc1cc(C)c(-c2cccc3ocnc23)c(C)c1-c1ccc2c3ccccc3n(C)c2c1,0.8798,4.504303042
6698,Cc1cc(C)c(-c2c3[nH]cnc3nc3nc[nH]c23)c(C)c1-c1ccc2c3ccccc3n(C)c2c1,0.8659,4.578862278
6699,Cc1cc(C)c(-c2nc3cc4ncoc4nc3o2)c(C)c1-c1ccc2c(c1)-c1cnccc1[SiH2:2]2,1.1395,4.536684608
6700,Cc1cc(C)c(-c2cccc3nccnc23)c(C)c1-c1ccc2c(c1)-c1cccnc1[SiH2:2]2,0.7831,4.133683774
6701,Cc1cc(C)c(N2c3ccccc3Oc3ccccc32)c(C)c1-c1nncs1,0.1355,3.43407868
6702,Cc1cc(C)c(-c2cncs2)c(C)c1-c1cnc2c(c1)-c1cccnc1[SiH2:2]2,0.9876,4.862132952
6703,Cc1cc(C)c(-c2cccc3scnc23)c(C)c1-c1cnc2c(c1)-c1cccnc1[SiH2:2]2,0.9806,4.752743124
6704,Cc1cc(C)c(-c2c3[nH]cnc3nc3nc[nH]c23)c(C)c1-c1cnc2c(c1)[SiH2:2]c1cccnc1-2,0.945,4.293414692
6705,Cc1cc(C)c(-c2nc3nc4ncoc4nc3o2)c(C)c1-c1cnc2c(c1)[SiH2:2]c1cccnc1-2,0.9484,4.150282728
6706,Cc1cc(C)c(-c2cccc3scnc23)c(C)c1-c1cncc2c1[SiH2:2]c1ccncc1-2,0.927,4.547569168
6707,Cc1cc(C)c(-c2ncon2)c(C)c1-c1ccc2c(c1)sc1ncccc12,0.9789,4.771791104
6708,Cc1cc(C)c(-c2cccc3ocnc23)c(C)c1-c1ccc2c(c1)sc1ncccc12,0.9811,4.762539228
6709,Cc1cc(C)c(-c2cccc3nn[nH]c23)c(C)c1-c1ccc2c(c1)sc1ncccc12,0.9821,4.769614192
6710,Cc1cc(C)c(-c2nc3nc4ncoc4cc3o2)c(C)c1-c1ccc2c(c1)sc1ncccc12,1.0022,4.401988178
6711,Cc1cc(C)c(-c2nc3nc4ocnc4nc3o2)c(C)c1-c1ccc2c(c1)sc1ncccc12,0.9298,3.874359132
6712,Cc1cc(C)c(-c2nnco2)c(C)c1-c1cnc2sc3ncccc3c2c1,0.9036,4.728252864
6713,Cc1cc(C)c(-c2nc3nc4ocnc4nc3o2)c(C)c1-c1cnc2sc3ncccc3c2c1,1.0494,4.01504207
6714,Cc1cc(C)c(P(c2ccccc2)c2ccccc2)c(C)c1-c1nnn[nH]1,0.5772,4.68308194
6715,Cc1cc(C)c(P(c2ccccc2)c2ccccc2)c(C)c1-c1c2ncoc2cc2ncoc12,0.5988,4.11164254
6716,Cc1cc(C)c(P(c2ccccc2)c2ccccc2)c(C)c1-c1nc2nc3ncoc3nc2o1,0.1219,3.40006443
6717,Cc1cc(C)c(-c2nncn2C)c(C)c1-c1c2ncsc2cc2ncsc12,1.1528,4.584304558
6718,Cc1cc(C)c(-c2c3ncsc3cc3ncsc23)c(C)c1-c1ccc(S(C)(=O)=O)cc1,1.1682,4.587025698
6719,Cc1cc(C)c(-c2c3ncsc3cc3ncsc23)c(C)c1-c1coc2nc3occc3nc12,0.8676,4.294503148
6720,Cc1cc(C)c(-c2c3ncsc3cc3ncsc23)c(C)c1-c1nc2cc3ncoc3nc2o1,1.1168,4.475731072
6721,Cc1cc(C)c(-c2c3ncsc3cc3ncsc23)c(C)c1-c1ccc2c(c1)[nH]c1cnccc12,1.0247,4.152187526
6722,Cc1cc(C)c(-c2c3ncsc3cc3ncsc23)c(C)c1-c1cnc2oc3ncccc3c2c1,1.1614,4.55110665
6723,Cc1cc(C)c(-c2c3ncsc3cc3ncsc23)c(C)c1-c1cnc2c(c1)[SiH2:2]c1cccnc1-2,1.0616,4.54974608
6724,Cc1cc(C)c([SH](=O)=O)c(C)c1-c1c2scnc2cc2ncsc12,1.339,4.903766394
6725,Cc1cc(C)c(-c2c3scnc3cc3ncsc23)c(C)c1-c1nnc[nH]1,1.337,4.893153948
6726,Cc1cc(C)c(-c2c3scnc3cc3ncsc23)c(C)c1-c1cncs1,1.3356,4.887439554
6727,Cc1cc(C)c(-c2c3scnc3cc3ncsc23)c(C)c1-c1cnc2cccnc2c1,0.6936,4.337225046
6728,Cc1cc(C)c(-c2c3scnc3cc3ncsc23)c(C)c1-c1cncc2nccnc12,0.5447,3.698301374
6729,Cc1cc(C)c(-c2c3scnc3cc3ncsc23)c(C)c1-c1nc2nc3ocnc3nc2o1,0.8484,3.886876376
6730,Cc1cc(C)c(-c2c3scnc3cc3ncsc23)c(C)c1-c1ccc2c(c1)oc1ccccc12,1.3338,4.793015996
6731,Cc1cc(C)c(-c2c3scnc3cc3ncsc23)c(C)c1-c1ccc2c(c1)[nH]c1cnccc12,1.0074,4.542399002
6732,Cc1cc(C)c(-c2ncon2)c(C)c1-c1ccc(-n2cnc3ccccc32)cc1,1.062,4.849615708
6733,Cc1cc(C)c(-c2ccnc3c2ccc2cccnc23)c(C)c1-c1ccc(-n2cnc3ccccc32)cc1,1.2014,4.504575156
6734,Cc1cc(C)c(-c2cnco2)c(C)c1-c1ccc2c(c1)C(C)(C)c1ccccc1-2,1.4849,4.903766394
6735,Cc1cc(C)c(-c2nnc[nH]2)c(C)c1-c1ccc2c(c1)C(C)(C)c1ccccc1-2,1.4804,4.90077314
6736,Cc1cc(C)c(-c2ncon2)c(C)c1-c1ccc2c(c1)C(C)(C)c1ccccc1-2,1.3564,4.814513002
6737,Cc1cc(C)c(-c2cccc3c2ncn3C)c(C)c1-c1ccc2c(c1)C(C)(C)c1ccccc1-2,1.4335,4.878459792
6738,Cc1cc(C)c(-c2nc3nc4ocnc4nc3o2)c(C)c1-c1ccc2c(c1)C(C)(C)c1ccccc1-2,0.643,3.59326537
6739,Cc1cc(C)c(-n2c3c(C)cccc3c3cccc(C)c32)c(C)c1-c1nc2cc3ncoc3nc2o1,0.0266,3.429452742
6740,Cc1cc(C)c(-c2nncs2)c(C)c1-c1ccc2c(c1)[CH2:2]c1cccnc1[SiH2:2]2,0.9204,5.307855684
6741,Cc1cc(C)c(-c2ccnc3c2[CH2:2]c2cccnc2[SiH2:2]3)c(C)c1-c1nc2cc3ncoc3nc2o1,1.0675,4.585393014
6742,Cc1cc(C)c(N2c3ccccc3Sc3ccccc32)c(C)c1-c1cccc2ocnc12,0.4166,3.738574246
6743,Cc1cc(C)c(N2c3ccccc3Sc3ccccc32)c(C)c1-c1cccc2c1ncn2C,0.6125,3.993000836
6744,Cc1cc(C)c(N2c3ccccc3Sc3ccccc32)c(C)c1-c1c2nc[nH]c2cc2[nH]cnc12,0.3192,3.629728646
6745,Cc1cc(C)c(N2c3ccccc3Sc3ccccc32)c(C)c1-c1c2ncsc2cc2ncsc12,0.0096,3.142644586
6746,Cc1cc(C)c(-n2c3ccccc3c3c4ccccc4[nH]c32)c(C)c1-c1nnco1,0.0157,3.4694535
6747,Cc1cc(C)c(-n2c3ccccc3c3c4ccccc4[nH]c32)c(C)c1-c1nncs1,0.0095,3.438976732
6748,Cc1cc(C)c(-n2c3ccccc3c3c4ccccc4[nH]c32)c(C)c1-c1c2nc[nH]c2cc2[nH]cnc12,0.2191,3.543468508
6749,Cc1cc(C)c(-c2nncn2C)c(C)c1-c1ccc2c(=O)c3ccccc3n(C)c2c1,0.7806,4.061029336
6750,Cc1cc(C)c(N2c3ccccc3C(C)(C)c3ccccc32)c(C)c1-c1nnco1,0.0288,3.73068294
6751,Cc1cc(C)c(N2c3ccccc3C(C)(C)c3ccccc32)c(C)c1-c1nncs1,0.0312,3.72524066
6752,Cc1cc(C)c(-c2cccc3c2ncn3C)c(C)c1-c1ccc2c(c1)N(C)c1ccccc1N2C,0.6491,3.666191922
6753,Cc1cc(C)c(-c2c3ncoc3cc3ncoc23)c(C)c1-c1ccc2c(c1)N(C)c1ccccc1N2C,0.0215,3.127134088
6754,Cc1cc(C)c(-c2cccc3c2ncn3C)c(C)c1-c1cccc2c1[SiH2:2]c1cccnc1[SiH2]2,1.0819,4.98512848
6755,Cc1cc(C)c(-c2ccc3c(c2)Sc2ccccc2N3C)c(C)c1-c1cnoc1,0.6647,4.6395437
6756,Cc1cc(C)c(-c2c3nc[nH]c3cc3[nH]cnc23)c(C)c1-c1ccc2c(c1)Sc1ccccc1N2C,0.819,4.129057836
6757,Cc1cc(C)c(-c2nc3nc4ncoc4nc3o2)c(C)c1-c1ccc2c(c1)Sc1ccccc1N2C,0.0054,2.98373001
6758,Cc1cc(C)c(-c2c3ncsc3cc3ncsc23)c(C)c1-c1ccc2c(c1)Sc1ccccc1N2C,0.3668,3.55652998
6759,Cc1cc(C)c(-c2ccnc3c2[SiH2:2]c2cccnc2[SiH2]3)c(C)c1-c1nc2cc3ncoc3nc2o1,1.0733,4.566617148
6760,Cc1cc(C)c(-c2nncs2)c(C)c1-c1ccc(-n2c3ccccc3c3ccccc32)cc1,0.7217,4.2041613
6761,Cc1cc(C)c(-c2cccc3nccnc23)c(C)c1-c1ccc(-n2c3ccccc3c3ccccc32)cc1,0.3185,3.31570909
6762,Cc1cc(C)c(-c2c3ncoc3cc3ncoc23)c(C)c1-c1ccc(-n2c3ccccc3c3ccccc32)cc1,0.5858,3.944564544
6763,Cc1cc(C)c(-c2nncs2)c(C)c1-c1ccc(-c2cc3c4c(c2)CCCN4CCC3)cc1,0.5269,3.677892824
6764,Cc1cc(C)c(-c2cccc3nn[nH]c23)c(C)c1-c1ccc(-c2cc3c4c(c2)CCCN4CCC3)cc1,0.5147,3.652858336
6765,Cc1cc(C)c(-n2c3ccccc3c3c4c(ccc32)[nH]c2ccccc24)c(C)c1-c1nncn1C,0.7165,3.970959602
6766,Cc1cc(C)c(-n2c3ccccc3c3c4c(ccc32)[nH]c2ccccc24)c(C)c1-c1cccc2nn[nH]c12,0.6672,3.757077998
6767,Cc1cc(C)c(-c2c3[nH]cnc3nc3nc[nH]c23)c(C)c1-c1ccc2c(c1)S(=O)(=O)c1ccccc1-2,0.7529,3.988374898
6768,Cc1cc(C)c(-c2nc3nc4nc[nH]c4nc3[nH]2)c(C)c1-c1ccc2c(c1)S(=O)(=O)c1ccccc1-2,0.9307,4.12932995
6769,Cc1cc(C)c(-c2nc3nc4ncoc4cc3o2)c(C)c1-c1ccc2c(c1)S(=O)(=O)c1ccccc1-2,1.0776,4.416954448
6770,Cc1cc(C)c(-c2cccc3nn[nH]c23)c(C)c1-c1ccc2c3ccccc3c3[nH]cnc3c2c1,0.9971,4.533147126
6771,Cc1cc(C)c(-c2ccnc3c2ccc2cccnc23)c(C)c1-c1ccc2c3ccccc3c3[nH]cnc3c2c1,1.0483,4.247427426
6772,Cc1c(C)c(C)c(-c2c3nc[nH]c3cc3[nH]cnc23)c(C)c1C,1.1769,4.70349049
6773,Cc1c(C)c(C)c(-c2c3ncsc3cc3ncsc23)c(C)c1C,1.004,4.471377248
6774,Cc1c(C)c(C(F)(F)F)c(C)c(C)c1-n1cccn1,1.4275,5.69534602
6775,Cc1c(C)c(-n2cccn2)c(C)c(C)c1-c1cncnc1,0.6401,5.20145911
6776,Cc1c(C)c(-n2cccn2)c(C)c(C)c1-c1cccc2sccc12,1.5187,5.142682486
6777,Cc1c(C)c(-n2cccn2)c(C)c(C)c1-c1c2ccoc2cc2ccoc12,1.6253,4.656414768
6778,Cc1c(C)c(-n2cccn2)c(C)c(C)c1-c1nc2nc3ncoc3cc2o1,0.9601,4.732606688
6779,Cc1c(C)c(C(F)(F)F)c(C)c(C)c1-c1cocn1,1.4126,5.66133177
6780,Cc1c(C)c(-c2cccc3nccnc23)c(C)c(C)c1-c1cocn1,0.6914,4.016946868
6781,Cc1c(C)c(-c2cocn2)c(C)c(C)c1-c1cccc(C(F)(F)F)c1,1.2303,5.349489126
6782,Cc1c(C)c(-c2cccc3cc4ccccc4cc23)c(C)c(C)c1-c1cocn1,1.4443,3.569591452
6783,Cc1c(C)c(-c2cocn2)c(C)c(C)c1-c1ccc2c(c1)-c1cccnc1[SiH2:2]2,1.242,4.748117186
6784,Cc1c(C)c(-n2cnnc2)c(C)c(C)c1-c1nnco1,1.3097,5.409898434
6785,Cc1c(C)c(-n2cnnc2)c(C)c(C)c1-c1nccc2[nH]ccc12,1.5698,5.27492989
6786,Cc1c(C)c(-n2cnnc2)c(C)c(C)c1-c1cc(C=O)ccc1C=O,0.4171,3.856127494
6787,Cc1c(C)c(-n2cnnc2)c(C)c(C)c1-c1nc2nc3ncoc3cc2o1,1.0101,4.663217618
6788,Cc1c(C)c(-n2cnnc2)c(C)c(C)c1-c1cncc2c1[nH]c1ccncc12,1.2103,5.197649514
6789,Cc1c(C)c(-n2cnnc2)c(C)c(C)c1-c1cncc2c1[SiH2:2]c1ccncc1-2,1.1002,4.663217618
6790,Cc1c(C)c(-c2cnoc2)c(C)c(C)c1-c1ccnnc1,0.8445,4.926079742
6791,Cc1c(C)c(-c2ncns2)c(C)c(C)c1-c1ccnnc1,0.8474,4.932610478
6792,Cc1c(C)c(-n2cc[nH]c2=O)c(C)c(C)c1-c1nc2nc3ncoc3cc2o1,0.2283,3.73748579
6793,Cc1c(C)c(-n2cc[nH]c2=O)c(C)c(C)c1-c1nc2nc3ocnc3nc2o1,0.1548,3.192169334
6794,Cc1c(C)c(-n2cc[nH]c2=O)c(C)c(C)c1-c1nc2nc3ncoc3nc2o1,0.0997,3.265095886
6795,Cc1c(C)c(-c2cccc3nccnc23)c(C)c(C)c1C1=Cc2ccccc2C1,0.672,3.738302132
6796,Cc1c(C)c(-n2ccc3ccccc32)c(C)c(C)c1-c1cnco1,0.8001,4.66539453
6797,Cc1c(C)c(-n2ccc3ccccc32)c(C)c(C)c1-c1nc2cc3ncoc3nc2o1,0.1094,3.704287882
6798,Cc1c(C)c(C(F)(F)F)c(C)c(C)c1-n1cnc2ccccc21,0.9494,5.093429852
6799,Cc1c(C)c(-n2cnc3ccccc32)c(C)c(C)c1-c1coc2nc3occc3nc12,0.7615,3.990823924
6800,Cc1c(C)c(-n2cnc3ccccc32)c(C)c(C)c1-c1ccc2c(c1)[nH]c1ccncc12,1.0972,4.87764345
6801,Cc1c(C)c(-n2cnc3ccccc32)c(C)c(C)c1-c1ccc(C(=O)C(F)(F)F)cc1,0.2946,3.700206172
6802,Cc1c(C)c(-n2cnc3ccccc32)c(C)c(C)c1-c1ccc2c(c1)sc1ccccc12,1.0549,4.800363074
6803,Cc1c(C)c(-c2cncc3ccccc23)c(C)c(C)c1-c1nc2ccccc2o1,1.3832,4.725531724
6804,Cc1c(C)c(-c2nc3ccccc3o2)c(C)c(C)c1-c1cnc2ncccc2c1,0.7171,4.400899722
6805,Cc1c(C)c(-c2nc3ccccc3o2)c(C)c(C)c1-c1ccc(-c2cccnc2)cc1,1.2745,5.072477074
6806,Cc1c(C)c(-c2c3ncoc3cc3ncoc23)c(C)c(C)c1-c1nc2ccccc2o1,1.0613,4.683354054
6807,Cc1c(C)c(-n2nnc3ccccc32)c(C)c(C)c1-c1ccnnc1,0.8476,4.92934511
6808,Cc1c(C)c(-n2nnc3ccccc32)c(C)c(C)c1-c1ccc2c(c1)oc1ncccc12,1.309,4.886351098
6809,Cc1c(C)c(-c2c3[nH]cnc3nc3nc[nH]c23)c(C)c(C)c1-c1ccc(N(C)C)cc1,0.9192,4.417498676
6810,Cc1c(C)c(-c2cccc3ncccc23)c(C)c(C)c1-c1cnccn1,1.1685,4.74702873
6811,Cc1c(C)c(-c2cccc3ncccc23)c(C)c(C)c1-c1ncncn1,1.1492,4.598454486
6812,Cc1c(C)c(-c2cccc3ncccc23)c(C)c(C)c1-c1cncc2ccccc12,1.3889,4.69124536
6813,Cc1c(C)c(-c2cncc3nccnc23)c(C)c(C)c1-c1cccc2ncccc12,0.4153,3.730955054
6814,Cc1c(C)c(-c2cccc3ncccc23)c(C)c(C)c1-c1ccc(C#N)c(C#N)c1C#N,0.43,3.586734634
6815,Cc1c(C)c(-c2ccnc3ncccc23)c(C)c(C)c1-c1nnn[nH]1,0.7712,4.767165166
6816,Cc1c(C)c(-c2c3ncsc3cc3ncsc23)c(C)c(C)c1-c1ccnc2ncccc12,0.894,4.55654893
6817,Cc1c(C)c(-c2c3[nH]cnc3nc3nc[nH]c23)c(C)c(C)c1-c1ccnc2cnncc12,0.3614,3.75925491
6818,Cc1c(C)c(-c2nncs2)c(C)c(C)c1-c1cc(F)c(F)c(F)c1,1.0728,5.295066326
6819,Cc1c(C)c(-c2cccc3scnc23)c(C)c(C)c1-c1cc(F)c(F)c(F)c1,1.0555,4.951658458
6820,Cc1c(C)c(-c2cc3ccccc3s2)c(C)c(C)c1-c1nc2nc3ncoc3cc2o1,0.7843,4.252869706
6821,Cc1c(C)c(-c2cccc3c2ncn3C)c(C)c(C)c1-c1nc2ccccc2s1,1.1231,5.132342154
6822,Cc1c(C)c(-c2c(C#N)cc(C#N)cc2C#N)c(C)c(C)c1-c1nc2ccccc2s1,0.3014,3.878168728
6823,Cc1c(C)c(-c2nc3ccccc3s2)c(C)c(C)c1-c1ccc2c(c1)C(C)c1ccccc1-2,1.5084,4.919276892
6824,Cc1c(C)c(-c2cccc3c(=O)cc[nH]c23)c(C)c(C)c1-c1cccc2nccnc12,0.4302,3.494215874
6825,Cc1c(C)c(-c2cccc3c(=O)cc[nH]c23)c(C)c(C)c1-c1c2nc[nH]c2cc2[nH]cnc12,0.7697,4.505935726
6826,Cc1c(C)c(-c2c3[nH]cnc3nc3nc[nH]c23)c(C)c(C)c1-c1ccc(-c2ccccn2)nc1,1.0358,4.411784282
6827,Cc1c(C)c(-n2ccc3cc4ccoc4cc32)c(C)c(C)c1-c1nc2nc3ncoc3cc2o1,0.1963,3.37693474
6828,Cc1c(C)c(-c2c3ccoc3cc3ccoc23)c(C)c(C)c1-c1c2nc[nH]c2cc2[nH]cnc12,1.3331,4.514915488
6829,Cc1c(C)c(-c2c3ncsc3cc3ncsc23)c(C)c(C)c1-c1c2ccoc2cc2ccoc12,0.8791,3.99599409
6830,Cc1c(C)c(-n2cnc3cc4nc[nH]c4cc32)c(C)c(C)c1-c1ccc(C#N)cc1,0.6319,3.984293188
6831,Cc1c(C)c(-n2cnc3cc4nc[nH]c4cc32)c(C)c(C)c1-c1ccnc2ccncc12,0.3907,3.57421739
6832,Cc1c(C)c(-n2cnc3cc4nc[nH]c4cc32)c(C)c(C)c1-c1cc(C=O)ccc1C=O,0.0002,2.767127266
6833,Cc1c(C)c(-n2cnc3cc4nc[nH]c4cc32)c(C)c(C)c1-c1cnc2sc3ncccc3c2c1,0.4066,3.745377096
6834,Cc1c(C)c(-n2ccc3nc4ccoc4nc32)c(C)c(C)c1-c1cccc2ncncc12,0.8866,4.182120066
6835,Cc1c(C)c(-n2ccc3nc4ccoc4nc32)c(C)c(C)c1-c1cccc2scnc12,1.0664,4.524167364
6836,Cc1c(C)c([SH](=O)=O)c(C)c(C)c1-n1cnc2nc3nc[nH]c3cc21,0.8388,4.65995225
6837,Cc1c(C)c(-n2cnc3nc4nc[nH]c4cc32)c(C)c(C)c1-c1cncc2nccnc12,0.2473,3.325777308
6838,Cc1c(C)c(-n2cnc3nc4nc[nH]c4cc32)c(C)c(C)c1-c1c[nH]c2nc3occc3nc12,0.9095,4.043886154
6839,Cc1c(C)c(-c2nc3cc4ocnc4cc3o2)c(C)c(C)c1-c1cnc2cnccc2c1,1.0134,4.350286518
6840,Cc1c(C)c(-c2cccc3ncncc23)c(C)c(C)c1-c1nc2cc3ocnc3cc2o1,0.8971,4.362531648
6841,Cc1c(C)c(-c2cccc3c2ncn3C)c(C)c(C)c1-c1nc2cc3ocnc3cc2o1,1.1576,4.684170396
6842,Cc1c(C)c(-c2cc(C=O)ccc2C=O)c(C)c(C)c1-c1nc2cc3ocnc3cc2o1,0.35,3.575033732
6843,Cc1c(C)c(-c2nc3cc4ocnc4cc3o2)c(C)c(C)c1-c1cccc(C(F)(F)F)c1,1.3123,4.784036234
6844,Cc1c(C)c(-n2cnc3nc4nc[nH]c4nc32)c(C)c(C)c1-c1ccc(C#N)cc1,0.8068,4.632196622
6845,CC(=O)c1ccc(-c2c(C)c(C)c(-n3cnc4nc5nc[nH]c5nc43)c(C)c2C)cc1,0.7575,4.554644132
6846,Cc1c(C)c(-n2cnc3nc4nc[nH]c4nc32)c(C)c(C)c1-c1ccc2c(c1)[nH]c1ccccc12,0.8068,4.158174034
6847,Cc1c(C)c(-n2cnc3nc4nc[nH]c4nc32)c(C)c(C)c1-c1c(F)c(F)c(F)c(F)c1F,0.8071,4.63138028
6848,Cc1c(C)c(-n2cnc3nc4nc[nH]c4nc32)c(C)c(C)c1-c1ccc2c(c1)[nH]c1ccncc12,0.8067,4.510017436
6849,Cc1c(C)c(-n2cnc3nc4nc[nH]c4nc32)c(C)c(C)c1-c1cncc2c1[nH]c1ccncc12,0.8085,4.63138028
6850,Cc1c(C)c(-n2cnc3nc4nc[nH]c4nc32)c(C)c(C)c1-c1ccnc2c1ccc1cccnc12,2.9805,3.934224212
6851,Cc1c(C)c(-c2cccc3c2ncn3C)c(C)c(C)c1-c1ccc2c(c1)oc1ccccc12,1.1848,4.8708406
6852,Cc1c(C)c(-c2c3ncoc3cc3ncoc23)c(C)c(C)c1-c1ccc2c(c1)oc1ccccc12,0.9994,4.667027214
6853,Cc1c(C)c(-c2cccc3c2ncn3C)c(C)c(C)c1-c1ccc2c(c1)[nH]c1ncccc12,0.9717,4.710021226
6854,Cc1c(C)c(-c2c3ncoc3cc3ncoc23)c(C)c(C)c1-c1ccc2c(c1)[nH]c1ncccc12,0.981,4.50484727
6855,Cc1c(C)c(-n2c3ccccc3c3cnccc32)c(C)c(C)c1-c1nncn1C,1.0157,4.931794136
6856,Cc1c(C)c(-n2c3ccccc3c3cnccc32)c(C)c(C)c1-c1cccc2ncncc12,0.6991,3.8776245
6857,Cc1c(C)c(-n2c3ccccc3c3cnccc32)c(C)c(C)c1-c1c2nc[nH]c2cc2[nH]cnc12,1.1796,4.53341924
6858,Cc1c(C)c(-n2c3ccccc3c3cnccc32)c(C)c(C)c1-c1nc2cc3ncoc3nc2o1,0.3828,4.01096036
6859,Cc1c(C)c(-c2nnc[nH]2)c(C)c(C)c1-c1ccc2c(c1)oc1ncccc12,1.2392,4.845533998
6860,Cc1c(C)c(-n2c3ccncc3c3cnccc32)c(C)c(C)c1-c1cccc2nccnc12,0.7732,4.02048435
6861,Cc1c(C)c(-n2c3ccncc3c3cnccc32)c(C)c(C)c1-c1nc2nc3ocnc3nc2o1,0.7283,3.834630488
6862,Cc1c(C)c(N(c2ccccc2)c2ccccc2)c(C)c(C)c1-c1cncs1,0.6599,4.350830746
6863,Cc1c(C)c(N(c2ccccc2)c2ccccc2)c(C)c(C)c1-c1nc2cc3ncoc3nc2o1,0.1292,3.535032974
6864,Cc1c(C)c(N(c2ccccc2)c2ccccc2)c(C)c(C)c1-c1nc2nc3ocnc3nc2o1,0.1183,2.905089064
6865,Cc1c(C)c(-c2cnc3oc4ncccc4c3c2)c(C)c(C)c1-c1cnoc1,0.9807,4.610155388
6866,Cc1c(C)c(-c2cccc3ncncc23)c(C)c(C)c1-c1cnc2oc3ncccc3c2c1,0.9093,4.506752068
6867,Cc1c(C)c(-c2nc3nc4ncoc4cc3o2)c(C)c(C)c1-c1cnc2oc3ncccc3c2c1,1.0404,4.681449256
6868,Cc1c(C)c(-c2nc3nc4ocnc4nc3o2)c(C)c(C)c1-c1cnc2oc3ncccc3c2c1,1.7038,3.731771396
6869,Cc1c(C)c(-c2nncn2C)c(C)c(C)c1-c1ccc2cc(N(C)C)ccc2c1,1.1067,4.165248998
6870,Cc1c(C)c(-c2c3ncoc3cc3ncoc23)c(C)c(C)c1-c1cc2c3c(c1)CCCN3CCC2,0.1256,3.518978248
6871,Cc1c(C)c(-c2nc3cc4ncoc4nc3o2)c(C)c(C)c1-c1cc2c3c(c1)CCCN3CCC2,0.025,3.313260064
6872,Cc1c(C)c(-c2cncs2)c(C)c(C)c1-c1ccc2cnc3ccccc3c2c1,1.2167,4.74294702
6873,Cc1c(C)c(-c2nncs2)c(C)c(C)c1-c1ccc2cnc3ccccc3c2c1,1.217,4.7483893
6874,Cc1c(C)c(-c2nncn2C)c(C)c(C)c1-c1ccnc2c1ccc1cccnc12,1.2062,4.769342078
6875,Cc1c(C)c(-c2cccc3nccnc23)c(C)c(C)c1-c1ccnc2c1ccc1cccnc12,0.7514,4.061845678
6876,Cc1c(C)c(-c2c3nc[nH]c3cc3[nH]cnc23)c(C)c(C)c1-c1ccnc2c1ccc1cccnc12,2.9866,3.869188966
6877,Cc1c(C)c(-c2c3ncsc3cc3ncsc23)c(C)c(C)c1-c1ccc2c(c1)C(C)c1ccccc1-2,1.0114,4.249604338
6878,Cc1c(C)c(-c2nc3cc4ncoc4nc3o2)c(C)c(C)c1-c1ccc2c3ccccc3n(C)c2c1,0.4736,3.891502314
6879,Cc1c(C)c(-c2nc3nc4ncoc4cc3o2)c(C)c(C)c1-c1ccc2[nH]c3c(C)cccc3c2c1,2.9919,3.519522476
6880,Cc1c(C)c(-c2cccc3scnc23)c(C)c(C)c1-c1ccc2c(c1)-c1ncccc1[SiH2:2]2,1.0934,4.581583418
6881,Cc1c(C)c(-c2c3[nH]cnc3nc3nc[nH]c23)c(C)c(C)c1-c1ccc2c(c1)-c1ncccc1[SiH2:2]2,1.0853,4.367157586
6882,Cc1c(C)c(-c2nnc[nH]2)c(C)c(C)c1-c1ccc2c(c1)-c1ccncc1[SiH2:2]2,1.1795,4.700497236
6883,Cc1c(C)c(-c2nc3nc4ncoc4cc3o2)c(C)c(C)c1-c1ccc2c(c1)-c1ccncc1[SiH2:2]2,1.1029,4.67491852
